query_id,treatment_id,parent_node,Alias,input_rows,output_rows,Async Capable,Parent Relationship,Filter,Index Cond,Schema,Parallel Aware,Node Type,Output,Relation Name,Rows Removed by Filter,execution_time,Actual Loops,I/O Read Time,I/O Write Time,Shared Read Blocks,Shared Hit Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Plan Rows,execution_log_time,shared_read_blocks_log,run_id,dbname,data_folder_name
7753,24,Aggregate,v,12465841.0,0,False,Outer,((v.votetypeid = 4) OR (v.votetypeid = 12) OR (v.votetypeid = 13)),(v.postid = p.id),public,False,Index Scan,"['v.id', 'v.postid', 'v.votetypeid', 'v.userid', 'v.creationdate', 'v.bountyamount', 'v.jsonfield']",votes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,mathso,ce_mathso
7885,9,Sort,p,3557569.0,2,False,Outer,(p.communityowneddate IS NULL),(p.owneruserid = 552155),public,False,Index Scan,"['id', 'score', 'viewcount', 'communityowneddate']",posts,0.0,0.9825,1.0,0.95,0.0,5.0,0.0,5.0,0.0,114.0,0.2972131959896414,0.7781512503836436,0,mathso,ce_mathso
7885,18,Sort,p,3557569.0,2,False,Outer,(p.communityowneddate IS NULL),(p.owneruserid = 552155),public,False,Index Scan,"['id', 'score', 'viewcount', 'communityowneddate']",posts,0.0,0.878,1.0,0.85,0.0,5.0,0.0,5.0,0.0,114.0,0.27369558793009213,0.7781512503836436,0,mathso,ce_mathso
7885,24,Sort,p,3557569.0,2,False,Outer,(p.communityowneddate IS NULL),(p.owneruserid = 552155),public,False,Index Scan,"['id', 'score', 'viewcount', 'communityowneddate']",posts,0.0,0.978,1.0,0.951,0.0,5.0,0.0,5.0,0.0,114.0,0.29622628726116057,0.7781512503836436,0,mathso,ce_mathso
8030,9,Aggregate,posts,3557569.0,0,False,Outer,((posts.owneruserid <> 927164) AND (posts.posttypeid = 1)),(posts.lasteditoruserid = 927164),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.6085,1.0,0.5985,0.0,3.0,0.0,3.0,0.0,55.0,0.20642106523798862,0.6020599913279624,0,mathso,ce_mathso
8030,18,Aggregate,posts,3557569.0,0,False,Outer,((posts.owneruserid <> 927164) AND (posts.posttypeid = 1)),(posts.lasteditoruserid = 927164),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.5515,1.0,0.5275,0.0,3.0,0.0,3.0,0.0,55.0,0.1907517799201845,0.6020599913279624,0,mathso,ce_mathso
8030,24,Aggregate,posts,3557569.0,0,False,Outer,((posts.owneruserid <> 927164) AND (posts.posttypeid = 1)),(posts.lasteditoruserid = 927164),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.618,1.0,0.597,0.0,3.0,0.0,3.0,0.0,55.0,0.20897851727625347,0.6020599913279624,0,mathso,ce_mathso
8196,9,Hash,a,3557569.0,2,False,Outer,(a.posttypeid = 2),(a.owneruserid = 202836),public,False,Index Scan,['a.parentid'],posts,0.0,0.7715000000000001,1.0,0.7535000000000001,0.0,4.0,0.0,4.0,0.0,65.0,0.24834115666919607,0.6989700043360189,0,mathso,ce_mathso
8196,18,Hash,a,3557569.0,2,False,Outer,(a.posttypeid = 2),(a.owneruserid = 202836),public,False,Index Scan,['a.parentid'],posts,0.0,0.643,1.0,0.627,0.0,4.0,0.0,4.0,0.0,65.0,0.21563756343506174,0.6989700043360189,0,mathso,ce_mathso
8196,24,Hash,a,3557569.0,2,False,Outer,(a.posttypeid = 2),(a.owneruserid = 202836),public,False,Index Scan,['a.parentid'],posts,0.0,0.747,1.0,0.7275,0.0,4.0,0.0,4.0,0.0,65.0,0.2422929049829309,0.6989700043360189,0,mathso,ce_mathso
8472,9,0,v,12465841.0,0,False,0,(v.votetypeid = 5),(v.userid = 16822),public,False,Index Scan,['postid'],votes,0.0,0.607,1.0,0.588,0.0,3.0,0.0,3.0,0.0,20.0,0.20601587676334454,0.6020599913279624,0,mathso,ce_mathso
8472,18,0,v,12465841.0,0,False,0,(v.votetypeid = 5),(v.userid = 16822),public,False,Index Scan,['postid'],votes,0.0,0.5215000000000001,1.0,0.5115000000000001,0.0,3.0,0.0,3.0,0.0,20.0,0.18227195669418592,0.6020599913279624,0,mathso,ce_mathso
8472,24,0,v,12465841.0,0,False,0,(v.votetypeid = 5),(v.userid = 16822),public,False,Index Scan,['postid'],votes,0.0,0.582,1.0,0.559,0.0,3.0,0.0,3.0,0.0,20.0,0.1992064791616577,0.6020599913279624,0,mathso,ce_mathso
8802,9,Sort,comments,6585919.0,3,False,Outer,0,(comments.userid = 694780),public,False,Index Scan,"['postid', 'score', 'text']",comments,0.0,0.9065,1.0,0.891,0.0,5.0,0.0,5.0,0.0,296.0,0.2802368096096894,0.7781512503836436,0,mathso,ce_mathso
8802,18,Sort,comments,6585919.0,3,False,Outer,0,(comments.userid = 694780),public,False,Index Scan,"['postid', 'score', 'text']",comments,0.0,0.8565,1.0,0.8420000000000001,0.0,5.0,0.0,5.0,0.0,296.0,0.2686949535621777,0.7781512503836436,0,mathso,ce_mathso
8802,24,Sort,comments,6585919.0,3,False,Outer,0,(comments.userid = 694780),public,False,Index Scan,"['postid', 'score', 'text']",comments,0.0,0.9625,1.0,0.9325,0.0,5.0,0.0,5.0,0.0,296.0,0.29280966541729014,0.7781512503836436,0,mathso,ce_mathso
9847,9,Hash,a,3557569.0,0,False,Outer,((a.score >= 0) AND (a.posttypeid = 2)),(a.owneruserid = 374455),public,False,Index Scan,"['a.score', 'a.id', 'a.parentid']",posts,0.0,0.53,1.0,0.524,0.0,3.0,0.0,3.0,0.0,64.0,0.1846914308175988,0.6020599913279624,0,mathso,ce_mathso
9847,9,Nested Loop,alla,3557569.0,0,False,Inner,(alla.score > 0),(alla.parentid = q.id),public,False,Index Scan,"['alla.id', 'alla.posttypeid', 'alla.acceptedanswerid', 'alla.parentid', 'alla.creationdate', 'alla.score', 'alla.viewcount', 'alla.body', 'alla.owneruserid', 'alla.lasteditoruserid', 'alla.lasteditordisplayname', 'alla.lasteditdate', 'alla.lastactivitydate', 'alla.title', 'alla.tags', 'alla.answercount', 'alla.commentcount', 'alla.favoritecount', 'alla.closeddate', 'alla.communityowneddate', 'alla.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,mathso,ce_mathso
9847,18,Hash,a,3557569.0,0,False,Outer,((a.score >= 0) AND (a.posttypeid = 2)),(a.owneruserid = 374455),public,False,Index Scan,"['a.score', 'a.id', 'a.parentid']",posts,0.0,0.6515,1.0,0.6425000000000001,0.0,3.0,0.0,3.0,0.0,64.0,0.21787857802743302,0.6020599913279624,0,mathso,ce_mathso
9847,18,Nested Loop,alla,3557569.0,0,False,Inner,(alla.score > 0),(alla.parentid = q.id),public,False,Index Scan,"['alla.id', 'alla.posttypeid', 'alla.acceptedanswerid', 'alla.parentid', 'alla.creationdate', 'alla.score', 'alla.viewcount', 'alla.body', 'alla.owneruserid', 'alla.lasteditoruserid', 'alla.lasteditordisplayname', 'alla.lasteditdate', 'alla.lastactivitydate', 'alla.title', 'alla.tags', 'alla.answercount', 'alla.commentcount', 'alla.favoritecount', 'alla.closeddate', 'alla.communityowneddate', 'alla.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,mathso,ce_mathso
9847,24,Hash,a,3557569.0,0,False,Outer,((a.score >= 0) AND (a.posttypeid = 2)),(a.owneruserid = 374455),public,False,Index Scan,"['a.score', 'a.id', 'a.parentid']",posts,0.0,0.539,1.0,0.532,0.0,3.0,0.0,3.0,0.0,64.0,0.18723861983147874,0.6020599913279624,0,mathso,ce_mathso
9847,24,Nested Loop,alla,3557569.0,0,False,Inner,(alla.score > 0),(alla.parentid = q.id),public,False,Index Scan,"['alla.id', 'alla.posttypeid', 'alla.acceptedanswerid', 'alla.parentid', 'alla.creationdate', 'alla.score', 'alla.viewcount', 'alla.body', 'alla.owneruserid', 'alla.lasteditoruserid', 'alla.lasteditordisplayname', 'alla.lasteditdate', 'alla.lastactivitydate', 'alla.title', 'alla.tags', 'alla.answercount', 'alla.commentcount', 'alla.favoritecount', 'alla.closeddate', 'alla.communityowneddate', 'alla.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,mathso,ce_mathso
10698,9,0,c,6585919.0,0,False,0,0,(c.userid = 877048),public,False,Index Scan,"['postid', 'text']",comments,0.0,0.6074999999999999,1.0,0.594,0.0,3.0,0.0,3.0,0.0,296.0,0.20615098159625966,0.6020599913279624,0,mathso,ce_mathso
10698,18,0,c,6585919.0,0,False,0,0,(c.userid = 877048),public,False,Index Scan,"['postid', 'text']",comments,0.0,0.5315000000000001,1.0,0.5195000000000001,0.0,3.0,0.0,3.0,0.0,296.0,0.18511700114259153,0.6020599913279624,0,mathso,ce_mathso
10698,24,0,c,6585919.0,0,False,0,0,(c.userid = 877048),public,False,Index Scan,"['postid', 'text']",comments,0.0,0.497,1.0,0.479,0.0,3.0,0.0,3.0,0.0,296.0,0.17522180034305232,0.6020599913279624,0,mathso,ce_mathso
11096,9,Sort,comments,6585919.0,0,False,Outer,0,(comments.userid = 633266),public,False,Index Scan,"['postid', 'score']",comments,0.0,0.5625,1.0,0.5525,0.0,3.0,0.0,3.0,0.0,296.0,0.19382002601611284,0.6020599913279624,0,mathso,ce_mathso
11096,18,Sort,comments,6585919.0,0,False,Outer,0,(comments.userid = 633266),public,False,Index Scan,"['postid', 'score']",comments,0.0,0.517,1.0,0.497,0.0,3.0,0.0,3.0,0.0,296.0,0.18098558078673047,0.6020599913279624,0,mathso,ce_mathso
11096,24,Sort,comments,6585919.0,0,False,Outer,0,(comments.userid = 633266),public,False,Index Scan,"['postid', 'score']",comments,0.0,0.5735,1.0,0.5625,0.0,3.0,0.0,3.0,0.0,296.0,0.19686674724923914,0.6020599913279624,0,mathso,ce_mathso
11367,9,Aggregate,posts,3557569.0,2,False,Outer,0,(posts.lasteditoruserid = 270481),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.845,1.0,0.8305,0.0,5.0,0.0,5.0,0.0,134.0,0.2659963704950792,0.7781512503836436,0,mathso,ce_mathso
11367,18,Aggregate,posts,3557569.0,2,False,Outer,0,(posts.lasteditoruserid = 270481),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.7575,1.0,0.7455,0.0,5.0,0.0,5.0,0.0,134.0,0.24489533369186153,0.7781512503836436,0,mathso,ce_mathso
11367,24,Aggregate,posts,3557569.0,2,False,Outer,0,(posts.lasteditoruserid = 270481),public,False,Index Scan,"['id', 'posttypeid', 'acceptedanswerid', 'parentid', 'creationdate', 'score', 'viewcount', 'body', 'owneruserid', 'lasteditoruserid', 'lasteditordisplayname', 'lasteditdate', 'lastactivitydate', 'title', 'tags', 'answercount', 'commentcount', 'favoritecount', 'closeddate', 'communityowneddate', 'jsonfield']",posts,0.0,0.9705,1.0,0.9555,0.0,5.0,0.0,5.0,0.0,134.0,0.29457643920162185,0.7781512503836436,0,mathso,ce_mathso
12006,9,Nested Loop,posts,3557569.0,0,False,Inner,0,(posts.owneruserid = users.id),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0,mathso,ce_mathso
12006,9,Nested Loop,posttags,3641094.0,0,False,Inner,0,(posttags.postid = posts.parentid),public,False,Index Scan,"['posttags.postid', 'posttags.tagid']",posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,mathso,ce_mathso
12006,18,Nested Loop,posts,3557569.0,0,False,Inner,0,(posts.owneruserid = users.id),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0,mathso,ce_mathso
12006,18,Nested Loop,posttags,3641094.0,0,False,Inner,0,(posttags.postid = posts.parentid),public,False,Index Scan,"['posttags.postid', 'posttags.tagid']",posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,mathso,ce_mathso
12006,24,Nested Loop,posts,3557569.0,0,False,Inner,0,(posts.owneruserid = users.id),public,False,Index Scan,"['posts.id', 'posts.posttypeid', 'posts.acceptedanswerid', 'posts.parentid', 'posts.creationdate', 'posts.score', 'posts.viewcount', 'posts.body', 'posts.owneruserid', 'posts.lasteditoruserid', 'posts.lasteditordisplayname', 'posts.lasteditdate', 'posts.lastactivitydate', 'posts.title', 'posts.tags', 'posts.answercount', 'posts.commentcount', 'posts.favoritecount', 'posts.closeddate', 'posts.communityowneddate', 'posts.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0,mathso,ce_mathso
12006,24,Nested Loop,posttags,3641094.0,0,False,Inner,0,(posttags.postid = posts.parentid),public,False,Index Scan,"['posttags.postid', 'posttags.tagid']",posttags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,mathso,ce_mathso
12378,9,Nested Loop,a,3557569.0,0,False,Inner,((a.closeddate IS NULL) AND (a.communityowneddate IS NULL) AND (a.score > 10)),(a.parentid = pt.postid),public,False,Index Scan,"['a.id', 'a.posttypeid', 'a.acceptedanswerid', 'a.parentid', 'a.creationdate', 'a.score', 'a.viewcount', 'a.body', 'a.owneruserid', 'a.lasteditoruserid', 'a.lasteditordisplayname', 'a.lasteditdate', 'a.lastactivitydate', 'a.title', 'a.tags', 'a.answercount', 'a.commentcount', 'a.favoritecount', 'a.closeddate', 'a.communityowneddate', 'a.jsonfield']",posts,1.0,223.86,861.0,219.7135,0.0,1330.0,1885.0,1.5447154471544715,2.18931475029036,1.0,2.3519122063280107,3.124178055474675,0,mathso,ce_mathso
12378,9,Nested Loop,pt,3641094.0,861,False,Inner,0,(pt.tagid = t.id),public,False,Index Scan,"['pt.postid', 'pt.tagid']",posttags,0.0,140.9205,1.0,139.4195,0.0,848.0,1.0,848.0,1.0,2705.0,2.152045132552888,2.928907690243953,0,mathso,ce_mathso
12378,18,Nested Loop,a,3557569.0,0,False,Inner,((a.closeddate IS NULL) AND (a.communityowneddate IS NULL) AND (a.score > 10)),(a.parentid = pt.postid),public,False,Index Scan,"['a.id', 'a.posttypeid', 'a.acceptedanswerid', 'a.parentid', 'a.creationdate', 'a.score', 'a.viewcount', 'a.body', 'a.owneruserid', 'a.lasteditoruserid', 'a.lasteditordisplayname', 'a.lasteditdate', 'a.lastactivitydate', 'a.title', 'a.tags', 'a.answercount', 'a.commentcount', 'a.favoritecount', 'a.closeddate', 'a.communityowneddate', 'a.jsonfield']",posts,1.0,226.0125,861.0,221.3665,0.0,1330.0,1885.0,1.5447154471544715,2.18931475029036,1.0,2.356049771429075,3.124178055474675,0,mathso,ce_mathso
12378,18,Nested Loop,pt,3641094.0,861,False,Inner,0,(pt.tagid = t.id),public,False,Index Scan,"['pt.postid', 'pt.tagid']",posttags,0.0,141.29399999999998,1.0,139.7335,0.0,848.0,1.0,848.0,1.0,2705.0,2.153186587914022,2.928907690243953,0,mathso,ce_mathso
12378,24,Nested Loop,a,3557569.0,0,False,Inner,((a.closeddate IS NULL) AND (a.communityowneddate IS NULL) AND (a.score > 10)),(a.parentid = pt.postid),public,False,Index Scan,"['a.id', 'a.posttypeid', 'a.acceptedanswerid', 'a.parentid', 'a.creationdate', 'a.score', 'a.viewcount', 'a.body', 'a.owneruserid', 'a.lasteditoruserid', 'a.lasteditordisplayname', 'a.lasteditdate', 'a.lastactivitydate', 'a.title', 'a.tags', 'a.answercount', 'a.commentcount', 'a.favoritecount', 'a.closeddate', 'a.communityowneddate', 'a.jsonfield']",posts,1.0,152.832,796.0,146.467,0.0,1094.0,1864.0,1.3743718592964824,2.341708542713568,1.0,2.187046686426762,3.0394141191761372,0,mathso,ce_mathso
12480,9,Nested Loop,post,3557569.0,0,False,Inner,0,"(post.owneruserid = ""User"".id)",public,False,Index Scan,"['post.id', 'post.posttypeid', 'post.acceptedanswerid', 'post.parentid', 'post.creationdate', 'post.score', 'post.viewcount', 'post.body', 'post.owneruserid', 'post.lasteditoruserid', 'post.lasteditordisplayname', 'post.lasteditdate', 'post.lastactivitydate', 'post.title', 'post.tags', 'post.answercount', 'post.commentcount', 'post.favoritecount', 'post.closeddate', 'post.communityowneddate', 'post.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0,mathso,ce_mathso
12480,18,Nested Loop,post,3557569.0,0,False,Inner,0,"(post.owneruserid = ""User"".id)",public,False,Index Scan,"['post.id', 'post.posttypeid', 'post.acceptedanswerid', 'post.parentid', 'post.creationdate', 'post.score', 'post.viewcount', 'post.body', 'post.owneruserid', 'post.lasteditoruserid', 'post.lasteditordisplayname', 'post.lasteditdate', 'post.lastactivitydate', 'post.title', 'post.tags', 'post.answercount', 'post.commentcount', 'post.favoritecount', 'post.closeddate', 'post.communityowneddate', 'post.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0,mathso,ce_mathso
12480,24,Nested Loop,post,3557569.0,0,False,Inner,0,"(post.owneruserid = ""User"".id)",public,False,Index Scan,"['post.id', 'post.posttypeid', 'post.acceptedanswerid', 'post.parentid', 'post.creationdate', 'post.score', 'post.viewcount', 'post.body', 'post.owneruserid', 'post.lasteditoruserid', 'post.lasteditordisplayname', 'post.lasteditdate', 'post.lastactivitydate', 'post.title', 'post.tags', 'post.answercount', 'post.commentcount', 'post.favoritecount', 'post.closeddate', 'post.communityowneddate', 'post.jsonfield']",posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0,mathso,ce_mathso
13033,9,Nested Loop,v,12465841.0,0,False,Inner,(v.votetypeid = 1),(v.postid = p.id),public,False,Index Scan,"['v.id', 'v.postid', 'v.votetypeid', 'v.userid', 'v.creationdate', 'v.bountyamount', 'v.jsonfield']",votes,955.0,3058.83,45.0,3009.9845,0.0,19756.0,14069.0,439.02222222222224,312.64444444444445,1.0,3.485697298340131,4.295720999848835,0,mathso,ce_mathso
13033,18,Nested Loop,v,12465841.0,0,False,Inner,(v.votetypeid = 1),(v.postid = p.id),public,False,Index Scan,"['v.id', 'v.postid', 'v.votetypeid', 'v.userid', 'v.creationdate', 'v.bountyamount', 'v.jsonfield']",votes,955.0,3126.4875,45.0,3080.5295,0.0,19756.0,14069.0,439.02222222222224,312.64444444444445,1.0,3.4951955825726926,4.295720999848835,0,mathso,ce_mathso
13033,24,Nested Loop,v,12465841.0,0,False,Inner,(v.votetypeid = 1),(v.postid = p.id),public,False,Index Scan,"['v.id', 'v.postid', 'v.votetypeid', 'v.userid', 'v.creationdate', 'v.bountyamount', 'v.jsonfield']",votes,955.0,3601.8,45.0,3536.976,0.0,19756.0,14069.0,439.02222222222224,312.64444444444445,1.0,3.5566401540717196,4.295720999848835,0,mathso,ce_mathso
14342,9,Sort,comments,6585919.0,0,False,Outer,(comments.score >= 5),(comments.userid = 58291),public,False,Index Scan,"['score', 'text', 'postid']",comments,0.0,0.6505000000000001,1.0,0.6315,0.0,3.0,0.0,3.0,0.0,3.0,0.21761552866633035,0.6020599913279624,0,mathso,ce_mathso
14342,18,Sort,comments,6585919.0,0,False,Outer,(comments.score >= 5),(comments.userid = 58291),public,False,Index Scan,"['score', 'text', 'postid']",comments,0.0,0.473,1.0,0.4625,0.0,3.0,0.0,3.0,0.0,3.0,0.16820274684263087,0.6020599913279624,0,mathso,ce_mathso
14342,24,Sort,comments,6585919.0,0,False,Outer,(comments.score >= 5),(comments.userid = 58291),public,False,Index Scan,"['score', 'text', 'postid']",comments,0.0,0.616,1.0,0.602,0.0,3.0,0.0,3.0,0.0,3.0,0.20844135643856737,0.6020599913279624,0,mathso,ce_mathso
15511,9,Nested Loop,c,6585919.0,0,False,Inner,0,(c.postid = p.id),public,False,Index Scan,"['c.id', 'c.postid', 'c.score', 'c.text', 'c.creationdate', 'c.userid', 'c.jsonfield']",comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0,mathso,ce_mathso
15511,9,Nested Loop,p,3557569.0,0,False,Outer,0,(p.owneruserid = 987535),public,False,Index Scan,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield']",posts,0.0,0.48000000000000004,1.0,0.47150000000000003,0.0,3.0,0.0,3.0,0.0,115.0,0.17026171539495738,0.6020599913279624,0,mathso,ce_mathso
15511,18,Nested Loop,c,6585919.0,0,False,Inner,0,(c.postid = p.id),public,False,Index Scan,"['c.id', 'c.postid', 'c.score', 'c.text', 'c.creationdate', 'c.userid', 'c.jsonfield']",comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0,mathso,ce_mathso
15511,18,Nested Loop,p,3557569.0,0,False,Outer,0,(p.owneruserid = 987535),public,False,Index Scan,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield']",posts,0.0,0.5505,1.0,0.5435,0.0,3.0,0.0,3.0,0.0,115.0,0.1904717705733452,0.6020599913279624,0,mathso,ce_mathso
15511,24,Nested Loop,c,6585919.0,0,False,Inner,0,(c.postid = p.id),public,False,Index Scan,"['c.id', 'c.postid', 'c.score', 'c.text', 'c.creationdate', 'c.userid', 'c.jsonfield']",comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0,mathso,ce_mathso
